Ontology ID	Template	Template Source	Status	Source Import File	Report Generated
UBERON:0001836	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0001913	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0001914	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0001981	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0001987	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0001988	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0002048	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0002097	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002106	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0002107	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0002108	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002109	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0002110	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0002113	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002114	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0002115	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002116	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002240	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002358	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002378	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002387	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002407	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002509	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0002535	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0003126	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0003903	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0004785	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0004786	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0005052	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0006314	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0006333	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0006558	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0006925	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0007109	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0007358	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0007365	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0007378	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0007798	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0008291	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UBERON:0008979	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0009060	B2B2B	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
UBERON:0011253	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0012464	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0013216	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:0035612	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UBERON:2000298	B2B2B	Enum ID	Missing		2026-03-05 10:06:10
UO:0000016	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UO:0000035	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UO:0000036	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UO:0000273	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
UO:0000274	B2B2B	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
BTO:0000195	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0000836	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0001444	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0001865	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0001950	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0002035	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0002181	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
BTO:0002750	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0002909	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0002924	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
BTO:0004755	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
CIDO:0000019	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
CIDO:0000027	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
CLO:0007330	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
DOID:2531	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000033	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000034	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000035	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000036	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000037	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000040	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:1000041	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:3000005	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:5000008	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:5000009	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ECTO:6000030	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
EFO:0009642	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
ENVO:00000467	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
ENVO:00001998	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00002001	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00002006	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00002018	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00002040	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
ENVO:00002173	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
ENVO:00003040	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00003043	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00003896	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:00003968	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:01000060	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
ENVO:01000404	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
ENVO:01000422	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:01000481	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:01000486	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
ENVO:01000536	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:01000927	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:01000990	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:02000058	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501109	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501121	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501127	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501130	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501133	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501135	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501136	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501145	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501152	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501180	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501186	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501194	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501196	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501198	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501204	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501208	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501209	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501210	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501211	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501212	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501213	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501214	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501215	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501216	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501217	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501218	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501219	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501220	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
ENVO:03501256	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
FOODON:00002403	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
FOODON:03490100	CanCOGeN	Enum ID	Found	general_ontofox.txt	2026-03-05 10:06:10
GAZ:00000462	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
GAZ:00000463	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000469	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000558	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000560	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000562	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000563	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000564	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000565	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000566	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000567	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000581	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000582	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000583	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000584	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000585	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000586	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000591	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000843	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000849	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000904	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000905	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000906	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000907	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000908	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000909	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000910	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000911	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000912	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000913	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000914	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00000915	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001086	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001087	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001088	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001089	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001090	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001091	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001092	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001093	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001094	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001095	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001096	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001097	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001098	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001099	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001100	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001101	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001102	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001103	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001104	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001105	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001106	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001107	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001108	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001227	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001251	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001264	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001412	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001453	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001507	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001550	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00001551	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002284	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002459	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
GAZ:00002473	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002474	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002475	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002476	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002478	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002511	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002516	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002522	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002525	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002560	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002562	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
GAZ:00002563	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002564	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002565	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002566	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002567	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002569	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002570	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002571	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002572	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002574	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
GAZ:00002575	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
GAZ:00002576	CanCOGeN	Enum ID	Found	ro_terms_combined.txt	2026-03-05 10:06:10
GAZ:00002637	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002646	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002650	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002699	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002719	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002721	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002724	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002729	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002733	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002747	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002801	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002802	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002825	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002828	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002839	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002845	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002852	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002892	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002894	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002901	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002912	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002918	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002928	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002929	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002930	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002931	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002932	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002933	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002934	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002935	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002936	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002937	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002938	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002939	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002941	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002942	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002943	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002945	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002946	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002947	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002948	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002950	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002951	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002952	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002953	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002954	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002955	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002956	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002957	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002958	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002959	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002960	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00002978	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003102	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003202	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003203	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003706	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003727	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003744	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003745	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003750	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003753	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003756	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003762	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003767	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003781	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003857	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003858	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003897	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003901	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003902	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003920	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003922	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003923	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003924	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003934	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003940	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003942	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003943	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003945	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003952	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003953	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003955	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003957	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003958	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003959	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003961	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003986	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003987	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003988	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00003990	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004006	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004017	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004025	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004094	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004126	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004399	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004474	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004483	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004525	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004941	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004942	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004979	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00004999	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005018	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005206	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005246	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005275	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005279	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005281	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005282	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
GAZ:00005283	CanCOGeN	Enum ID	Missing		2026-03-05 10:06:10
